,TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
1757,326.03,0.0,27.0,2.0,18.0,3.0,137.0,1.0,290.24,0
1758,148.26,1.0,29.0,0.0,25.0,3.0,57.0,1.0,958.7,0
1760,373.99,1.0,34.0,0.0,60.0,0.0,140.0,1.0,8590.5,1
1761,254.34,1.0,12.0,2.0,49.0,1.0,79.0,1.0,5461.08,1
1762,819.48,1.0,41.0,0.0,25.0,3.0,26.0,1.0,1804.5,0
1763,14.0,1.0,35.0,0.0,49.0,1.0,173.0,1.0,7975.18,1
1764,57.16,1.0,8.0,0.0,40.0,1.0,74.0,1.0,222.22,0
1765,282.26,1.0,22.0,2.0,37.0,1.0,278.0,1.0,6857.2,1
1766,46.96,1.0,19.0,2.0,46.0,1.0,12.0,1.0,2028.92,0
1767,473.2,1.0,15.0,2.0,34.0,0.0,173.0,1.0,248.52,0
1768,192.97,1.0,34.0,0.0,59.0,2.0,140.0,1.0,3019.04,0
1769,168.99,1.0,3.0,0.0,18.0,3.0,203.0,1.0,1523.57,0
1770,1.82,1.0,37.0,2.0,80.0,2.0,60.0,1.0,5571.39,1
1771,40.9,1.0,5.0,0.0,55.0,0.0,37.0,1.0,1514.34,0
1772,78.91,1.0,34.0,2.0,61.0,0.0,157.0,1.0,1817.43,0
1773,169.97,0.0,36.0,0.0,22.0,3.0,12.0,1.0,6269.12,1
1774,17.79,1.0,17.0,1.0,61.0,2.0,162.0,5.0,2281.9,0
1775,486.61,0.0,34.0,0.0,48.0,1.0,130.0,1.0,2006.69,0
1776,148.13,1.0,31.0,1.0,58.0,2.0,56.0,1.0,2189.38,0
1777,164.52,1.0,9.0,0.0,61.0,0.0,162.0,1.0,11036.74,2
1778,720.89,1.0,16.0,0.0,27.0,3.0,120.0,1.0,447.06,0
1779,268.7,1.0,25.0,0.0,53.0,2.0,63.0,1.0,2104.74,0
1780,637.34,1.0,16.0,0.0,51.0,2.0,278.0,1.0,5183.5,1
1781,216.76,0.0,29.0,2.0,47.0,1.0,138.0,1.0,643.64,0
1782,418.02,1.0,20.0,0.0,46.0,0.0,110.0,1.0,11011.86,2
1783,292.03,0.0,22.0,0.0,46.0,1.0,154.0,1.0,951.33,0
1784,251.4,1.0,40.0,0.0,57.0,2.0,178.0,1.0,2561.67,0
1785,184.56,1.0,41.0,2.0,21.0,3.0,93.0,1.0,1549.27,0
1786,33.76,1.0,39.0,2.0,26.0,1.0,227.0,1.0,3253.51,0
1787,253.46,1.0,22.0,0.0,45.0,1.0,60.0,1.0,1338.95,0
1789,138.68,0.0,7.0,1.0,22.0,3.0,44.0,1.0,206.2,0
1790,42.56,1.0,14.0,2.0,18.0,3.0,146.0,1.0,4361.44,1
1791,680.76,1.0,18.0,1.0,21.0,3.0,165.0,1.0,572.97,0
1792,53.83,1.0,3.0,1.0,70.0,2.0,131.0,1.0,4580.59,1
1793,11.09,1.0,5.0,1.0,51.0,1.0,95.0,1.0,2990.05,0
1794,37.81,1.0,7.0,1.0,63.0,2.0,195.0,1.0,5208.98,1
1795,449.18,1.0,10.0,2.0,67.0,2.0,50.0,1.0,1025.99,0
1797,297.6,1.0,25.0,2.0,39.0,0.0,162.0,1.0,1461.17,0
1798,683.75,1.0,19.0,1.0,32.0,0.0,106.0,1.0,6333.72,1
1799,21.4,0.0,18.0,2.0,48.0,1.0,129.0,1.0,8551.6,1
1800,315.94,1.0,29.0,0.0,78.0,2.0,93.0,1.0,4273.99,1
1801,331.32,1.0,34.0,1.0,61.0,0.0,137.0,5.0,13054.54,2
1802,223.76,0.0,4.0,1.0,74.0,2.0,110.0,1.0,4102.23,1
1803,216.03,1.0,4.0,0.0,42.0,0.0,300.0,1.0,10462.77,2
1804,17.42,1.0,9.0,0.0,74.0,2.0,150.0,1.0,6851.31,1
1805,491.91,1.0,25.0,2.0,78.0,2.0,155.0,1.0,2421.94,0
1806,350.11,0.0,33.0,2.0,74.0,2.0,178.0,1.0,4639.04,1
1807,218.07,1.0,2.0,1.0,23.0,3.0,243.0,1.0,443.62,0
1808,291.09,1.0,12.0,1.0,48.0,1.0,73.0,1.0,6312.79,1
1809,422.14,0.0,0.0,1.0,26.0,3.0,109.0,1.0,1436.32,0
1810,613.21,1.0,40.0,0.0,61.0,2.0,157.0,1.0,3279.12,0
1811,73.83,1.0,19.0,2.0,69.0,0.0,69.0,1.0,6020.29,1
1812,67.33,1.0,11.0,2.0,59.0,1.0,36.0,1.0,5925.98,1
1813,26.92,1.0,16.0,0.0,62.0,2.0,43.0,1.0,1674.94,0
1814,18.3,1.0,23.0,2.0,48.0,1.0,155.0,1.0,3733.52,0
1815,317.94,1.0,20.0,0.0,54.0,1.0,124.0,1.0,2996.51,0
1816,179.38,1.0,23.0,2.0,40.0,0.0,173.0,1.0,11666.18,2
1818,13.92,1.0,20.0,0.0,37.0,1.0,209.0,1.0,2735.84,0
1819,365.43,1.0,32.0,0.0,25.0,3.0,176.0,1.0,1073.51,0
1820,263.59,1.0,9.0,1.0,71.0,2.0,16.0,1.0,6996.35,1
1821,54.8,1.0,0.0,1.0,34.0,1.0,140.0,1.0,4943.49,1
1822,141.49,1.0,3.0,2.0,24.0,3.0,75.0,1.0,1665.58,0
1823,31.39,1.0,40.0,0.0,20.0,3.0,15.0,1.0,998.49,0
1824,93.82,1.0,36.0,2.0,39.0,1.0,176.0,1.0,8422.06,1
1825,5.71,1.0,40.0,1.0,21.0,3.0,106.0,1.0,1285.42,0
1826,178.39,1.0,40.0,2.0,34.0,1.0,98.0,1.0,8469.43,1
1827,126.91,1.0,18.0,0.0,22.0,3.0,42.0,1.0,692.69,0
1828,36.09,1.0,8.0,1.0,53.0,0.0,167.0,1.0,12319.26,2
1829,91.77,1.0,29.0,1.0,51.0,0.0,174.0,1.0,9240.73,2
1830,198.92,1.0,25.0,2.0,36.0,1.0,100.0,1.0,2854.66,0
1831,137.81,1.0,11.0,1.0,58.0,1.0,44.0,1.0,2631.47,0
1832,136.88,0.0,22.0,1.0,24.0,3.0,71.0,1.0,7465.95,1
1833,133.07,1.0,34.0,1.0,21.0,3.0,155.0,1.0,1670.99,0
1834,1.14,1.0,16.0,1.0,43.0,0.0,137.0,1.0,13913.92,2
1835,256.34,1.0,18.0,1.0,69.0,2.0,99.0,1.0,7471.63,1
1836,56.11,1.0,4.0,1.0,36.0,0.0,109.0,1.0,11123.65,2
1837,118.1,1.0,13.0,0.0,50.0,1.0,50.0,1.0,7976.6,1
1838,137.86,0.0,34.0,2.0,66.0,0.0,120.0,1.0,8046.94,1
1839,813.78,0.0,1.0,0.0,54.0,0.0,55.0,1.0,14935.5,2
1840,237.97,1.0,8.0,0.0,69.0,0.0,69.0,1.0,13486.15,2
1841,684.96,1.0,23.0,0.0,21.0,3.0,31.0,1.0,526.67,0
1842,878.63,1.0,8.0,0.0,60.0,1.0,139.0,1.0,4954.37,1
1843,276.56,1.0,2.0,1.0,68.0,0.0,15.0,1.0,8942.58,1
1844,8.75,1.0,21.0,0.0,79.0,2.0,199.0,1.0,4044.62,0
1845,637.48,1.0,7.0,2.0,65.0,2.0,207.0,1.0,4148.85,1
1846,103.15,1.0,36.0,1.0,51.0,0.0,179.0,1.0,11388.15,2
1847,505.6,1.0,10.0,1.0,52.0,2.0,183.0,1.0,5347.57,1
1848,371.86,1.0,24.0,0.0,46.0,0.0,91.0,1.0,1329.45,0
1849,14.26,1.0,41.0,1.0,50.0,1.0,37.0,1.0,2475.65,0
1850,13.16,1.0,23.0,1.0,43.0,1.0,98.0,1.0,1019.46,0
1851,167.92,1.0,22.0,0.0,40.0,0.0,136.0,2.0,14321.73,2
1852,73.01,1.0,15.0,0.0,56.0,2.0,101.0,1.0,2833.12,0
1853,201.5,0.0,9.0,2.0,61.0,0.0,196.0,1.0,12148.32,2
1854,150.3,1.0,19.0,2.0,41.0,0.0,204.0,1.0,14371.08,2
1855,23.7,1.0,37.0,0.0,46.0,0.0,32.0,1.0,7947.44,1
1856,49.59,1.0,4.0,1.0,48.0,1.0,147.0,1.0,6037.03,1
1857,720.13,0.0,29.0,0.0,22.0,3.0,96.0,1.0,387.02,0
1858,134.92,1.0,20.0,2.0,19.0,3.0,101.0,1.0,1081.97,0
1859,116.97,1.0,28.0,0.0,18.0,3.0,299.0,1.0,729.7,0
1860,11.06,1.0,7.0,0.0,34.0,1.0,13.0,3.0,2782.21,0
1861,88.29,0.0,15.0,2.0,50.0,1.0,287.0,1.0,5245.93,1
1862,5.81,1.0,15.0,0.0,25.0,3.0,222.0,1.0,1290.95,0
1863,103.48,1.0,3.0,0.0,32.0,1.0,33.0,1.0,6494.25,1
1864,156.74,1.0,28.0,0.0,70.0,2.0,136.0,1.0,4004.35,0
1865,505.14,1.0,32.0,0.0,68.0,2.0,179.0,1.0,2525.47,0
1866,31.06,1.0,18.0,0.0,46.0,0.0,61.0,1.0,11014.25,2
1867,7.61,1.0,1.0,0.0,50.0,0.0,163.0,1.0,6275.0,1
1868,276.16,0.0,32.0,0.0,53.0,2.0,71.0,1.0,1733.34,0
1869,145.77,1.0,22.0,0.0,68.0,2.0,237.0,1.0,5294.98,1
1870,369.44,1.0,11.0,2.0,34.0,1.0,19.0,1.0,5018.67,1
1871,558.86,1.0,2.0,0.0,60.0,0.0,95.0,1.0,9844.32,2
1872,429.15,1.0,19.0,1.0,26.0,3.0,218.0,1.0,712.13,0
1873,36.74,1.0,40.0,1.0,33.0,0.0,133.0,1.0,6217.58,1
1874,79.14,0.0,32.0,2.0,57.0,2.0,22.0,1.0,2229.56,0
1875,132.48,1.0,5.0,1.0,36.0,1.0,101.0,1.0,9313.05,2
1876,136.48,1.0,5.0,2.0,52.0,1.0,138.0,4.0,4618.53,1
1877,203.76,1.0,7.0,1.0,55.0,2.0,37.0,1.0,6747.16,1
1878,750.95,1.0,6.0,1.0,78.0,2.0,27.0,1.0,5134.37,1
1879,0.84,1.0,2.0,0.0,52.0,1.0,31.0,1.0,2207.54,0
1880,257.18,1.0,20.0,2.0,67.0,0.0,28.0,1.0,13336.15,2
1881,767.66,1.0,38.0,0.0,63.0,0.0,155.0,1.0,1801.69,0
1882,182.29,1.0,36.0,2.0,54.0,0.0,123.0,1.0,522.39,0
1883,184.51,0.0,32.0,2.0,54.0,0.0,118.0,1.0,9381.64,2
1884,451.31,1.0,13.0,0.0,62.0,2.0,166.0,5.0,2963.29,0
1885,144.1,1.0,6.0,1.0,57.0,0.0,30.0,1.0,11523.64,2
1886,72.5,1.0,13.0,0.0,40.0,0.0,30.0,1.0,12723.62,2
1887,74.11,0.0,41.0,2.0,69.0,2.0,71.0,4.0,3920.11,0
1888,22.15,1.0,10.0,1.0,44.0,0.0,73.0,1.0,7451.83,1
1889,777.92,1.0,2.0,1.0,62.0,0.0,97.0,1.0,7061.58,1
1890,790.07,1.0,24.0,2.0,28.0,3.0,197.0,1.0,985.77,0
1891,406.33,0.0,24.0,1.0,59.0,1.0,103.0,1.0,4298.34,1
1892,767.41,1.0,13.0,0.0,56.0,0.0,27.0,1.0,12799.34,2
1893,4.58,0.0,1.0,2.0,21.0,3.0,135.0,1.0,811.24,0
1894,447.83,0.0,1.0,1.0,53.0,0.0,88.0,1.0,13273.08,2
1895,49.67,1.0,1.0,2.0,21.0,3.0,146.0,1.0,842.94,0
1896,77.83,0.0,18.0,1.0,49.0,1.0,146.0,1.0,2471.53,0
1897,702.87,1.0,42.0,0.0,19.0,3.0,184.0,1.0,1237.5,0
1898,133.56,1.0,1.0,2.0,25.0,3.0,177.0,1.0,783.83,0
1899,868.05,0.0,36.0,2.0,49.0,1.0,119.0,1.0,3931.03,0
1900,52.87,1.0,16.0,1.0,24.0,3.0,70.0,1.0,960.96,0
1901,179.0,1.0,15.0,0.0,78.0,2.0,121.0,1.0,7310.88,1
1903,384.11,1.0,13.0,0.0,58.0,2.0,12.0,1.0,7902.52,1
1904,227.61,1.0,15.0,2.0,71.0,2.0,61.0,1.0,4405.28,1
1905,40.83,1.0,16.0,0.0,48.0,1.0,24.0,1.0,3944.12,0
1906,19.76,1.0,26.0,0.0,20.0,3.0,240.0,1.0,1523.04,0
1907,484.24,1.0,33.0,1.0,67.0,0.0,77.0,1.0,8042.3,1
1908,494.66,1.0,15.0,2.0,33.0,0.0,110.0,1.0,5531.93,1
1909,301.47,1.0,7.0,1.0,21.0,3.0,291.0,1.0,560.73,0
1910,199.09,1.0,11.0,2.0,70.0,0.0,89.0,1.0,1658.52,0
1911,38.95,1.0,20.0,2.0,27.0,1.0,50.0,1.0,731.52,0
1912,515.94,1.0,37.0,0.0,29.0,1.0,37.0,1.0,1389.89,0
1913,41.93,1.0,14.0,0.0,48.0,1.0,136.0,1.0,5081.26,1
1914,137.84,1.0,29.0,0.0,27.0,3.0,83.0,1.0,1000.35,0
1915,95.35,1.0,6.0,2.0,21.0,3.0,131.0,1.0,1639.9,0
1916,93.14,1.0,22.0,2.0,67.0,2.0,151.0,1.0,5473.82,1
1918,79.33,0.0,19.0,2.0,51.0,0.0,109.0,1.0,14798.1,2
1919,76.89,1.0,6.0,0.0,55.0,0.0,132.0,1.0,7374.26,1
1920,233.71,1.0,17.0,2.0,19.0,3.0,297.0,1.0,1231.98,0
1921,14.92,1.0,19.0,1.0,26.0,1.0,120.0,1.0,6611.26,1
1922,242.17,1.0,17.0,0.0,60.0,0.0,147.0,1.0,883.72,0
1923,122.98,1.0,17.0,2.0,79.0,2.0,228.0,1.0,5055.99,1
1924,129.35,1.0,19.0,0.0,52.0,1.0,130.0,1.0,7166.88,1
1925,138.33,1.0,9.0,2.0,21.0,3.0,69.0,1.0,232.56,0
1926,39.31,1.0,32.0,2.0,25.0,3.0,178.0,1.0,1236.38,0
1927,91.85,1.0,39.0,2.0,21.0,3.0,148.0,1.0,802.09,0
1928,277.7,1.0,26.0,1.0,58.0,1.0,107.0,1.0,1423.2,0
1929,114.03,1.0,32.0,0.0,51.0,0.0,172.0,1.0,13388.56,2
1930,302.63,0.0,38.0,1.0,27.0,1.0,10.0,1.0,2801.28,0
1931,31.19,1.0,5.0,0.0,52.0,1.0,74.0,1.0,5545.96,1
1932,112.91,0.0,40.0,2.0,27.0,1.0,135.0,1.0,4764.48,1
1933,742.26,1.0,36.0,2.0,27.0,1.0,36.0,1.0,7868.19,1
1934,256.8,1.0,5.0,0.0,26.0,3.0,80.0,1.0,1128.38,0
1935,378.68,1.0,13.0,0.0,60.0,0.0,239.0,1.0,7627.04,1
1936,571.93,1.0,42.0,2.0,52.0,2.0,119.0,1.0,4026.03,0
1937,26.31,0.0,2.0,2.0,77.0,2.0,163.0,1.0,7095.76,1
1938,205.58,1.0,32.0,2.0,20.0,3.0,159.0,1.0,1501.95,0
1939,533.61,1.0,23.0,2.0,48.0,1.0,115.0,1.0,3656.93,0
1940,428.62,1.0,33.0,1.0,55.0,2.0,72.0,1.0,3473.24,0
1941,361.22,1.0,33.0,0.0,64.0,2.0,167.0,1.0,7061.73,1
1942,837.29,1.0,31.0,1.0,25.0,3.0,216.0,1.0,6012.67,1
1943,117.25,0.0,1.0,2.0,31.0,0.0,73.0,1.0,13694.68,2
1944,135.27,1.0,1.0,0.0,48.0,0.0,131.0,1.0,9410.51,2
1945,185.1,1.0,0.0,1.0,53.0,2.0,23.0,1.0,6115.63,1
1946,113.54,1.0,8.0,2.0,38.0,1.0,273.0,1.0,5581.21,1
1947,354.96,1.0,13.0,2.0,69.0,0.0,96.0,1.0,6712.94,1
1948,224.22,1.0,14.0,1.0,53.0,0.0,37.0,1.0,8400.87,1
1949,737.1,1.0,42.0,0.0,60.0,2.0,92.0,1.0,4644.19,1
1950,223.22,1.0,13.0,0.0,27.0,3.0,96.0,1.0,1734.22,0
1951,557.26,1.0,38.0,0.0,69.0,0.0,53.0,1.0,5237.12,1
1953,27.44,1.0,4.0,0.0,62.0,2.0,164.0,1.0,5950.48,1
1954,310.09,1.0,11.0,1.0,36.0,0.0,166.0,1.0,9962.5,2
1955,80.38,1.0,18.0,2.0,52.0,0.0,116.0,1.0,9662.88,2
1956,26.1,0.0,11.0,1.0,66.0,0.0,115.0,1.0,5243.0,1
1957,845.14,0.0,28.0,1.0,73.0,2.0,183.0,1.0,1702.65,0
1958,59.73,1.0,14.0,0.0,27.0,3.0,56.0,1.0,800.93,0
1959,758.77,1.0,35.0,0.0,60.0,1.0,114.0,1.0,7231.47,1
1960,301.51,1.0,5.0,0.0,22.0,3.0,284.0,1.0,1052.31,0
1961,418.03,1.0,2.0,2.0,58.0,0.0,161.0,1.0,10721.29,2
1962,118.06,0.0,19.0,1.0,32.0,0.0,31.0,1.0,13560.63,2
1963,483.92,1.0,27.0,0.0,70.0,2.0,115.0,1.0,3138.0,0
1964,78.93,1.0,23.0,0.0,38.0,0.0,145.0,1.0,9916.24,2
1965,36.63,1.0,24.0,0.0,75.0,2.0,261.0,1.0,7941.73,1
1966,87.85,1.0,7.0,1.0,49.0,1.0,63.0,1.0,3753.24,0
1968,705.34,1.0,42.0,2.0,59.0,0.0,124.0,1.0,5003.22,1
1969,146.55,1.0,41.0,2.0,54.0,2.0,124.0,5.0,4087.44,1
1970,116.89,1.0,8.0,2.0,71.0,2.0,226.0,1.0,4880.31,1
1971,106.41,1.0,20.0,1.0,57.0,2.0,87.0,1.0,1310.38,0
1973,584.41,1.0,19.0,0.0,23.0,3.0,41.0,1.0,4475.22,1
1974,584.98,0.0,6.0,1.0,55.0,2.0,121.0,1.0,6521.05,1
1975,79.21,1.0,7.0,1.0,56.0,2.0,140.0,1.0,1615.04,0
1976,173.13,0.0,1.0,2.0,20.0,3.0,288.0,1.0,1490.34,0
1977,335.7,1.0,12.0,0.0,80.0,2.0,57.0,1.0,6601.44,1
1979,422.81,1.0,20.0,1.0,28.0,3.0,193.0,1.0,1929.28,0
1980,135.43,1.0,38.0,0.0,57.0,2.0,92.0,1.0,5315.83,1
1981,584.88,1.0,30.0,0.0,26.0,3.0,121.0,1.0,548.45,0
1982,308.94,1.0,20.0,2.0,25.0,3.0,167.0,1.0,1931.66,0
1983,295.93,1.0,4.0,1.0,36.0,0.0,117.0,1.0,1050.63,0
1985,77.44,1.0,42.0,1.0,58.0,2.0,268.0,1.0,1950.63,0
1986,92.5,0.0,39.0,2.0,40.0,1.0,70.0,1.0,6295.45,1
1987,97.74,0.0,20.0,2.0,41.0,1.0,137.0,1.0,4113.63,1
1988,291.68,1.0,8.0,0.0,21.0,3.0,90.0,1.0,1451.02,0
1989,56.96,1.0,0.0,0.0,22.0,3.0,135.0,1.0,1597.85,0
1990,436.8,1.0,39.0,2.0,27.0,3.0,92.0,1.0,1256.33,0
1991,259.49,1.0,2.0,2.0,72.0,2.0,292.0,1.0,7320.61,1
1992,726.26,1.0,29.0,2.0,57.0,2.0,147.0,1.0,2150.38,0
1993,568.68,1.0,15.0,0.0,72.0,2.0,101.0,1.0,2940.04,0
1994,77.57,1.0,1.0,2.0,49.0,0.0,225.0,1.0,12801.93,2
1996,14.16,0.0,28.0,1.0,74.0,2.0,290.0,1.0,5399.76,1
1998,61.33,1.0,33.0,0.0,27.0,1.0,129.0,1.0,7537.4,1
1999,27.64,1.0,27.0,2.0,54.0,1.0,23.0,1.0,7498.51,1
2000,3.85,1.0,38.0,0.0,29.0,0.0,32.0,1.0,10506.41,2
2001,431.22,0.0,2.0,1.0,73.0,2.0,129.0,1.0,6505.98,1
2002,178.55,1.0,15.0,1.0,55.0,1.0,67.0,1.0,7568.4,1
2003,248.76,1.0,10.0,0.0,18.0,3.0,56.0,1.0,546.46,0
2004,76.16,1.0,37.0,0.0,23.0,3.0,99.0,1.0,1072.25,0
2005,347.25,1.0,16.0,0.0,69.0,0.0,250.0,1.0,7273.55,1
2006,28.04,1.0,20.0,0.0,57.0,0.0,146.0,5.0,11197.54,2
2007,325.98,1.0,42.0,0.0,19.0,3.0,277.0,1.0,782.35,0
2008,249.56,1.0,27.0,1.0,76.0,2.0,246.0,1.0,4444.95,1
2009,17.43,1.0,0.0,0.0,56.0,0.0,33.0,1.0,10658.88,2
2010,198.01,0.0,2.0,1.0,26.0,3.0,40.0,1.0,250.93,0
2011,585.58,1.0,33.0,1.0,23.0,3.0,55.0,1.0,1729.02,0
2012,434.67,0.0,41.0,2.0,27.0,3.0,124.0,1.0,1298.13,0
2013,510.7,0.0,26.0,2.0,27.0,3.0,294.0,1.0,5828.48,1
2014,331.98,1.0,10.0,0.0,74.0,2.0,12.0,1.0,7600.99,1
2015,199.54,1.0,32.0,2.0,56.0,1.0,268.0,1.0,9603.73,2
2016,212.97,1.0,1.0,2.0,59.0,1.0,178.0,1.0,4180.4,1
2017,270.56,1.0,30.0,2.0,23.0,3.0,139.0,1.0,1268.44,0
2018,306.37,1.0,7.0,0.0,26.0,1.0,120.0,1.0,9609.67,2
2019,643.02,0.0,11.0,0.0,38.0,0.0,85.0,1.0,11989.39,2
2020,98.48,1.0,24.0,1.0,47.0,1.0,12.0,1.0,9538.92,2
2021,889.01,1.0,41.0,2.0,36.0,1.0,169.0,1.0,4826.88,1
2022,537.86,1.0,18.0,2.0,27.0,3.0,134.0,1.0,293.06,0
2023,241.18,1.0,23.0,0.0,25.0,3.0,162.0,1.0,1445.53,0
2024,130.54,1.0,1.0,0.0,64.0,0.0,94.0,1.0,11204.62,2
2025,800.29,0.0,36.0,1.0,20.0,3.0,84.0,1.0,693.4,0
2026,8.81,1.0,9.0,2.0,57.0,0.0,165.0,1.0,13523.65,2
2027,28.52,1.0,11.0,0.0,20.0,3.0,163.0,1.0,662.51,0
2028,431.31,0.0,1.0,2.0,23.0,3.0,99.0,1.0,342.73,0
2029,885.33,0.0,33.0,0.0,47.0,1.0,59.0,1.0,7764.16,1
2030,199.23,1.0,40.0,0.0,29.0,1.0,54.0,1.0,9834.0,2
2031,42.26,1.0,33.0,0.0,44.0,0.0,171.0,1.0,268.77,0
2032,166.06,1.0,16.0,0.0,30.0,1.0,172.0,1.0,5397.68,1
2033,357.72,1.0,24.0,0.0,53.0,2.0,25.0,1.0,7659.5,1
2034,588.37,1.0,9.0,2.0,28.0,3.0,284.0,1.0,1926.08,0
2035,72.82,1.0,15.0,2.0,68.0,0.0,127.0,1.0,6911.62,1
2036,162.36,1.0,40.0,2.0,36.0,1.0,147.0,1.0,7527.04,1
2037,584.82,0.0,26.0,2.0,43.0,0.0,109.0,1.0,12071.1,2
2038,38.15,0.0,28.0,2.0,72.0,2.0,129.0,1.0,1425.47,0
2039,477.54,0.0,37.0,0.0,23.0,3.0,52.0,1.0,1598.63,0
2040,639.57,1.0,30.0,1.0,60.0,0.0,43.0,1.0,11726.47,2
2041,58.23,1.0,31.0,2.0,28.0,3.0,34.0,1.0,9189.76,2
2042,776.21,0.0,33.0,2.0,78.0,2.0,99.0,1.0,4895.87,1
2043,248.76,1.0,32.0,1.0,21.0,3.0,117.0,1.0,6178.77,1
2044,188.61,1.0,4.0,2.0,67.0,2.0,26.0,1.0,7167.57,1
2045,675.37,0.0,17.0,2.0,56.0,2.0,31.0,1.0,4704.91,1
2046,94.82,0.0,8.0,1.0,67.0,2.0,56.0,1.0,1267.72,0
2047,425.18,0.0,14.0,2.0,59.0,1.0,135.0,1.0,5790.55,1
2048,50.28,1.0,28.0,1.0,60.0,1.0,65.0,1.0,5729.1,1
2049,864.72,0.0,11.0,1.0,34.0,1.0,58.0,1.0,7379.38,1
2050,70.68,1.0,12.0,2.0,25.0,3.0,105.0,1.0,1478.41,0
2051,261.77,1.0,6.0,2.0,28.0,3.0,46.0,1.0,824.71,0
2052,183.22,1.0,25.0,0.0,27.0,3.0,63.0,1.0,1024.42,0
2053,58.32,0.0,21.0,1.0,29.0,1.0,275.0,4.0,6027.49,1
2054,156.86,1.0,5.0,0.0,51.0,0.0,102.0,1.0,14453.35,2
2055,120.67,1.0,7.0,0.0,42.0,0.0,233.0,1.0,5374.54,1
2056,308.62,0.0,34.0,1.0,59.0,1.0,101.0,1.0,9148.08,2
2057,506.81,1.0,25.0,0.0,59.0,1.0,41.0,1.0,2757.23,0
2058,328.39,1.0,27.0,0.0,41.0,1.0,108.0,1.0,2523.83,0
2059,796.3,1.0,2.0,1.0,67.0,2.0,64.0,1.0,1498.79,0
2060,72.47,1.0,4.0,2.0,29.0,0.0,72.0,1.0,1305.56,0
2061,279.6,1.0,13.0,0.0,25.0,3.0,131.0,1.0,1910.9,0
2062,304.2,1.0,16.0,2.0,25.0,3.0,102.0,1.0,423.64,0
2063,351.38,1.0,27.0,1.0,64.0,2.0,21.0,1.0,7606.63,1
2064,86.07,1.0,9.0,1.0,31.0,0.0,23.0,1.0,842.56,0
2065,604.5,1.0,32.0,0.0,28.0,3.0,80.0,1.0,709.42,0
2066,258.7,1.0,5.0,0.0,27.0,3.0,123.0,1.0,1358.37,0
2068,11.46,0.0,2.0,1.0,75.0,2.0,64.0,1.0,7258.33,1
2069,63.76,1.0,35.0,0.0,69.0,2.0,100.0,1.0,4980.26,1
2070,446.83,0.0,24.0,1.0,55.0,2.0,143.0,1.0,1623.5,0
2071,63.54,1.0,9.0,0.0,26.0,1.0,136.0,1.0,4401.78,1
2072,81.11,1.0,5.0,2.0,48.0,1.0,110.0,1.0,2051.37,0
2073,441.26,0.0,40.0,1.0,58.0,0.0,87.0,5.0,13704.92,2
2074,170.96,1.0,42.0,1.0,64.0,0.0,69.0,1.0,13374.89,2
2075,48.51,1.0,2.0,1.0,22.0,3.0,69.0,1.0,3363.23,0
2076,325.03,1.0,17.0,1.0,60.0,0.0,106.0,1.0,13521.76,2
2077,125.83,1.0,20.0,0.0,57.0,2.0,138.0,1.0,6109.86,1
2078,506.83,1.0,16.0,1.0,37.0,1.0,45.0,1.0,9975.79,2
2079,738.94,1.0,30.0,1.0,41.0,0.0,173.0,1.0,13856.18,2
2080,180.36,0.0,28.0,2.0,33.0,1.0,55.0,1.0,9905.23,2
2081,225.1,1.0,4.0,0.0,28.0,3.0,35.0,1.0,1547.71,0
2082,359.51,1.0,5.0,2.0,79.0,2.0,157.0,1.0,7153.72,1
2083,720.46,1.0,40.0,1.0,54.0,2.0,44.0,1.0,3101.54,0
2085,291.46,1.0,24.0,0.0,57.0,2.0,135.0,1.0,7142.53,1
2087,98.24,1.0,23.0,2.0,28.0,3.0,148.0,1.0,580.66,0
2088,100.48,0.0,25.0,1.0,18.0,3.0,104.0,1.0,6149.81,1
2089,45.9,1.0,8.0,1.0,56.0,1.0,264.0,1.0,5698.25,1
2090,258.21,1.0,35.0,2.0,39.0,0.0,225.0,1.0,9562.41,2
2092,287.51,1.0,12.0,2.0,22.0,3.0,255.0,1.0,187.65,0
2093,501.3,0.0,35.0,2.0,26.0,1.0,146.0,1.0,8520.08,1
2094,26.1,1.0,23.0,0.0,27.0,3.0,32.0,1.0,1435.72,0
2095,436.77,1.0,17.0,0.0,20.0,3.0,176.0,1.0,825.69,0
2096,292.38,1.0,3.0,0.0,68.0,0.0,224.0,1.0,5803.89,1
2098,25.29,1.0,24.0,2.0,50.0,1.0,125.0,1.0,5374.69,1
2099,123.35,0.0,3.0,2.0,31.0,0.0,10.0,1.0,6852.16,1
2100,139.52,1.0,32.0,1.0,23.0,3.0,31.0,1.0,1570.22,0
2101,51.2,1.0,40.0,2.0,18.0,3.0,83.0,1.0,730.6,0
2102,122.85,0.0,39.0,2.0,47.0,0.0,127.0,3.0,13185.39,2
2103,161.38,0.0,7.0,2.0,24.0,3.0,101.0,1.0,3900.34,0
2104,2.51,1.0,3.0,2.0,63.0,2.0,32.0,1.0,4891.56,1
2105,22.62,1.0,41.0,0.0,64.0,0.0,102.0,1.0,7682.0,1
2106,126.83,1.0,2.0,1.0,57.0,2.0,39.0,1.0,6100.98,1
